gpsfilename;frame;lat;lon;frame_del;min;max;thickness
_6_ 09.04.2016 7_03_43.gps;4879;52.03045667;105.4547233;4879;2.58;6.47;35
_6_ 09.04.2016 7_03_43.gps;4924;52.030525;105.4548017;4924;2.58;6.41;34
_6_ 09.04.2016 7_03_43.gps;5010;52.03059333;105.45488;5010;2.55;6.08;31
_6_ 09.04.2016 7_03_43.gps;5053;52.03065833;105.454955;5053;2.55;6.36;34
_6_ 09.04.2016 7_03_43.gps;5095;52.030725;105.4550317;5095;2.55;6.38;34
_6_ 09.04.2016 7_03_43.gps;5134;52.03078833;105.4551067;5134;2.52;6.13;32
_6_ 09.04.2016 7_03_43.gps;5175;52.030855;105.4551783;5175;2.58;6.33;33
_6_ 09.04.2016 7_03_43.gps;5258;52.03092;105.4552517;5258;2.52;6.41;35
_6_ 09.04.2016 7_03_43.gps;5295;52.030985;105.4553267;5295;2.52;6.91;39
_6_ 09.04.2016 7_03_43.gps;5336;52.03104833;105.4554;5336;2.58;6.08;31
_6_ 09.04.2016 7_03_43.gps;5378;52.031115;105.4554733;5378;2.58;5.97;30
_6_ 09.04.2016 7_03_43.gps;5422;52.03118;105.4555483;5422;2.5;6.08;32
_6_ 09.04.2016 7_03_43.gps;5501;52.03124333;105.4556267;5501;2.58;6.13;31
_6_ 09.04.2016 7_03_43.gps;5542;52.03130333;105.4557067;5542;2.58;6.02;30
_6_ 09.04.2016 7_03_43.gps;5584;52.03136;105.4557883;5584;2.58;6.19;32
_6_ 09.04.2016 7_03_43.gps;5624;52.03141833;105.4558667;5624;2.58;6.25;33
_6_ 09.04.2016 7_03_43.gps;5677;52.031475;105.455935;5677;2.58;6.16;32
_6_ 09.04.2016 7_03_43.gps;5760;52.031535;105.4560033;5760;2.58;6.19;32
_6_ 09.04.2016 7_03_43.gps;5802;52.031595;105.456075;5802;2.58;5.69;27
_6_ 09.04.2016 7_03_43.gps;5842;52.031655;105.4561483;5842;2.58;5.75;28
_6_ 09.04.2016 7_03_43.gps;5884;52.03171667;105.45622;5884;2.61;5.8;28
_6_ 09.04.2016 7_03_43.gps;5926;52.03178;105.4562883;5926;2.58;6.11;31
_6_ 09.04.2016 7_03_43.gps;6009;52.031845;105.4563567;6009;2.55;5.66;27
_6_ 09.04.2016 7_03_43.gps;6048;52.03191;105.4564233;6048;2.55;5.75;28
_6_ 09.04.2016 7_03_43.gps;6091;52.03197167;105.456495;6091;2.52;5.63;27
_6_ 09.04.2016 7_03_43.gps;6134;52.03203333;105.4565667;6134;2.55;5.58;27
_6_ 09.04.2016 7_03_43.gps;6177;52.03209333;105.4566383;6177;2.55;5.72;28
_6_ 09.04.2016 7_03_43.gps;6263;52.03215333;105.45671;6263;2.58;5.52;26
_6_ 09.04.2016 7_03_43.gps;6306;52.03221333;105.4567817;6306;2.58;5.52;26
_6_ 09.04.2016 7_03_43.gps;6347;52.03227167;105.4568533;6347;2.55;5.55;27
_6_ 09.04.2016 7_03_43.gps;6391;52.03233;105.4569217;6391;2.61;5.63;27
_6_ 09.04.2016 7_03_43.gps;6436;52.03239;105.456995;6436;2.63;5.36;24
_6_ 09.04.2016 7_03_43.gps;6523;52.03245;105.4570667;6523;2.72;5.61;26
_6_ 09.04.2016 7_03_43.gps;6566;52.03251;105.4571367;6566;2.72;5.63;26
_6_ 09.04.2016 7_03_43.gps;6608;52.03257;105.4572083;6608;2.61;5.63;27
_6_ 09.04.2016 7_03_43.gps;6649;52.03263;105.4572767;6649;2.52;5.63;27
_6_ 09.04.2016 7_03_43.gps;6691;52.03268667;105.45735;6691;2.58;5.58;27
_6_ 09.04.2016 7_03_43.gps;6777;52.03274333;105.4574233;6777;2.41;5.27;25
_6_ 09.04.2016 7_03_43.gps;6820;52.03279667;105.4575017;6820;3.33;5.47;19
_6_ 09.04.2016 7_03_43.gps;6861;52.03285;105.45758;6861;2.47;6.02;31
_6_ 09.04.2016 7_03_43.gps;6904;52.03290333;105.45766;6904;2.52;6.22;33
_6_ 09.04.2016 7_03_43.gps;6952;52.03295333;105.45774;6952;2.52;6.33;34
_6_ 09.04.2016 7_03_43.gps;7039;52.03300333;105.4578167;7039;2.44;6.27;34
_6_ 09.04.2016 7_03_43.gps;7081;52.03305;105.4578983;7081;2.52;6.22;33
_6_ 09.04.2016 7_03_43.gps;7121;52.03309333;105.4579817;7121;2.55;6.08;31
_6_ 09.04.2016 7_03_43.gps;7163;52.03313667;105.458065;7163;2.58;6.19;32
_6_ 09.04.2016 7_03_43.gps;7206;52.03318;105.45815;7206;2.52;6.3;34
_6_ 09.04.2016 7_03_43.gps;7289;52.03322333;105.4582317;7289;2.55;6.11;32
_6_ 09.04.2016 7_03_43.gps;7333;52.03326667;105.458315;7333;2.58;6.22;32
_6_ 09.04.2016 7_03_43.gps;7374;52.03331;105.4583983;7374;2.52;6.08;32
_6_ 09.04.2016 7_03_43.gps;7416;52.03335167;105.4584817;7416;2.55;6.36;34
_6_ 09.04.2016 7_03_43.gps;7460;52.03339667;105.4585683;7460;2.61;6.41;34
_6_ 09.04.2016 7_03_43.gps;7547;52.03343833;105.4586533;7547;2.58;6.25;33
_6_ 09.04.2016 7_03_43.gps;7587;52.03348;105.45874;7587;2.55;6.22;33
_6_ 09.04.2016 7_03_43.gps;7629;52.033525;105.4588217;7629;2.52;6.38;34
_6_ 09.04.2016 7_03_43.gps;7671;52.03357;105.4589017;7671;2.58;6.19;32
_6_ 09.04.2016 7_03_43.gps;7711;52.033615;105.4589817;7711;2.58;6.22;32
_6_ 09.04.2016 7_03_43.gps;7796;52.03366167;105.4590633;7796;2.55;6.27;33
_6_ 09.04.2016 7_03_43.gps;7841;52.03370833;105.4591483;7841;2.55;6.38;34
_6_ 09.04.2016 7_03_43.gps;7884;52.033755;105.4592333;7884;2.55;6.13;32
_6_ 09.04.2016 7_03_43.gps;7927;52.03380333;105.459315;7927;2.58;6.25;33
_6_ 09.04.2016 7_03_43.gps;7975;52.03385167;105.4594;7975;2.58;6.36;34
_6_ 09.04.2016 7_03_43.gps;8059;52.03390167;105.4594867;8059;2.58;6.33;33
_6_ 09.04.2016 7_03_43.gps;8101;52.03395333;105.4595717;8101;2.55;6.25;33
_6_ 09.04.2016 7_03_43.gps;8143;52.03400333;105.459655;8143;2.58;6.05;31
_6_ 09.04.2016 7_03_43.gps;8183;52.03405333;105.4597433;8183;2.55;5.94;30
_6_ 09.04.2016 7_03_43.gps;8227;52.03410333;105.4598283;8227;2.52;6.3;34
_6_ 09.04.2016 7_03_43.gps;8313;52.034155;105.459915;8313;2.58;6.36;34
_6_ 09.04.2016 7_03_43.gps;8356;52.03420667;105.46;8356;2.55;6.33;34
_6_ 09.04.2016 7_03_43.gps;8401;52.03426;105.4600883;8401;2.55;6.22;33
_6_ 09.04.2016 7_03_43.gps;8442;52.03431333;105.46017;8442;2.58;6.55;35
_6_ 09.04.2016 7_03_43.gps;8490;52.03436667;105.4602633;8490;2.55;6.13;32
_6_ 09.04.2016 7_03_43.gps;8575;52.03442;105.4603533;8575;2.58;6.61;36
_6_ 09.04.2016 7_03_43.gps;8619;52.034475;105.46044;8619;2.58;6.13;31
_6_ 09.04.2016 7_03_43.gps;8659;52.03453;105.4605283;8659;2.58;6.3;33
_6_ 09.04.2016 7_03_43.gps;8699;52.03458333;105.4606183;8699;2.55;6.02;31
_6_ 09.04.2016 7_03_43.gps;8745;52.03463833;105.4607067;8745;2.52;6.38;34
_6_ 09.04.2016 7_03_43.gps;8826;52.03469333;105.4608033;8826;2.55;6.08;31
_6_ 09.04.2016 7_03_43.gps;8867;52.034745;105.460895;8867;2.58;6.05;31
_6_ 09.04.2016 7_03_43.gps;8910;52.03480167;105.4609883;8910;2.58;6.11;31
_6_ 09.04.2016 7_03_43.gps;8946;52.03485667;105.461085;8946;2.58;6.13;31
_6_ 09.04.2016 7_03_43.gps;8992;52.03491;105.4611833;8992;2.55;5.88;29
_7_ 09.04.2016 9_34_57.gps;17;52.531915;106.2533417;17;2.58;6.58;36
_7_ 09.04.2016 9_34_57.gps;63;52.531955;106.253455;63;2.63;6.72;36
_7_ 09.04.2016 9_34_57.gps;121;52.531995;106.253565;121;2.61;6.88;38
_7_ 09.04.2016 9_34_57.gps;196;52.53203667;106.2536767;196;2.63;7;39
_7_ 09.04.2016 9_34_57.gps;236;52.53207833;106.2537883;236;2.61;6.91;38
_7_ 09.04.2016 9_34_57.gps;276;52.53212;106.253905;276;2.61;7;39
_7_ 09.04.2016 9_34_57.gps;320;52.53216333;106.2540167;320;2.61;6.77;37
_7_ 09.04.2016 9_34_57.gps;369;52.532205;106.254125;369;2.61;6.58;35
_7_ 09.04.2016 9_34_57.gps;442;52.53224833;106.2542367;442;2.52;6.91;39
_7_ 09.04.2016 9_34_57.gps;481;52.53229;106.2543517;481;2.55;6.97;39
_7_ 09.04.2016 9_34_57.gps;520;52.53233333;106.2544633;520;2.63;7.02;39
_7_ 09.04.2016 9_34_57.gps;567;52.532375;106.2545783;567;2.61;6.86;38
_7_ 09.04.2016 9_34_57.gps;617;52.53241667;106.2546917;617;2.63;6.91;38
_7_ 09.04.2016 9_34_57.gps;685;52.53245833;106.2548067;685;2.63;6.66;36
_7_ 09.04.2016 9_34_57.gps;728;52.53249833;106.2549233;728;2.58;6.88;38
_7_ 09.04.2016 9_34_57.gps;769;52.53253833;106.2550417;769;2.61;6.94;38
_7_ 09.04.2016 9_34_57.gps;814;52.53257833;106.2551567;814;2.61;6.97;39
_7_ 09.04.2016 9_34_57.gps;859;52.53261667;106.2552717;859;2.63;6.8;37
_7_ 09.04.2016 9_34_57.gps;933;52.53265333;106.255385;933;2.63;6.86;38
_7_ 09.04.2016 9_34_57.gps;975;52.53269;106.2554967;975;2.63;7.77;46
_7_ 09.04.2016 9_34_57.gps;1019;52.53273167;106.2556083;1019;2.63;7.69;45
_7_ 09.04.2016 9_34_57.gps;1067;52.53277;106.2557183;1067;2.63;7.36;42
_7_ 09.04.2016 9_34_57.gps;1122;52.53280667;106.2558283;1122;2.63;6.66;36
_7_ 09.04.2016 9_34_57.gps;1197;52.53284167;106.2559433;1197;2.61;6.61;36
_7_ 09.04.2016 9_34_57.gps;1236;52.53287667;106.25606;1236;2.63;7.02;39
_7_ 09.04.2016 9_34_57.gps;1278;52.53291167;106.2561783;1278;2.63;6.91;38
_7_ 09.04.2016 9_34_57.gps;1322;52.53294833;106.2562933;1322;2.61;6.72;36
_7_ 09.04.2016 9_34_57.gps;1367;52.53298167;106.25641;1367;2.61;6.8;37
_7_ 09.04.2016 9_34_57.gps;1441;52.533015;106.2565267;1441;2.63;7.02;39
_7_ 09.04.2016 9_34_57.gps;1481;52.53304833;106.2566433;1481;2.63;6.91;38
_7_ 09.04.2016 9_34_57.gps;1523;52.53308333;106.25676;1523;2.61;6.55;35
_7_ 09.04.2016 9_34_57.gps;1566;52.53311833;106.2568733;1566;2.66;6.77;36
_7_ 09.04.2016 9_34_57.gps;1619;52.53315333;106.2569867;1619;2.61;6.75;37
_7_ 09.04.2016 9_34_57.gps;1692;52.53318333;106.2571017;1692;2.63;7.05;39
_7_ 09.04.2016 9_34_57.gps;1733;52.53321833;106.2572167;1733;2.63;6.47;34
_7_ 09.04.2016 9_34_57.gps;1775;52.53326;106.2573283;1775;2.58;6.61;36
_7_ 09.04.2016 9_34_57.gps;1821;52.53329833;106.2574417;1821;2.63;6.88;38
_7_ 09.04.2016 9_34_57.gps;1869;52.53333667;106.257555;1869;2.63;6.66;36
_7_ 09.04.2016 9_34_57.gps;1941;52.53337667;106.2576667;1941;2.94;6.94;36
_7_ 09.04.2016 9_34_57.gps;1982;52.53342;106.2577767;1982;2.63;6.88;38
_7_ 09.04.2016 9_34_57.gps;2024;52.533465;106.2578867;2024;2.63;6.88;38
_7_ 09.04.2016 9_34_57.gps;2068;52.53350667;106.257995;2068;2.61;6.66;36
_7_ 09.04.2016 9_34_57.gps;2124;52.53355167;106.2581033;2124;2.63;6.41;34
_7_ 09.04.2016 9_34_57.gps;2196;52.53359667;106.2582167;2196;2.58;6.83;38
_7_ 09.04.2016 9_34_57.gps;2237;52.53364;106.258335;2237;2.63;6.83;37
_7_ 09.04.2016 9_34_57.gps;2280;52.533685;106.2584533;2280;2.63;6.72;36
_7_ 09.04.2016 9_34_57.gps;2327;52.533725;106.2585667;2327;2.63;6.75;37
_7_ 09.04.2016 9_34_57.gps;2375;52.533765;106.25868;2375;2.63;6.77;37
_7_ 09.04.2016 9_34_57.gps;2450;52.53380667;106.25879;2450;2.63;6.75;37
_7_ 09.04.2016 9_34_57.gps;2492;52.53385167;106.2589;2492;2.63;6.77;37
_7_ 09.04.2016 9_34_57.gps;2537;52.533895;106.259005;2537;2.66;6.66;36
_7_ 09.04.2016 9_34_57.gps;2586;52.53393833;106.2591117;2586;2.66;6.69;36
_7_ 09.04.2016 9_34_57.gps;2634;52.53397833;106.2592183;2634;2.66;6.97;38
_7_ 09.04.2016 9_34_57.gps;2706;52.53401833;106.259325;2706;2.58;6.63;36
_7_ 09.04.2016 9_34_57.gps;2744;52.53405833;106.259435;2744;2.58;6.61;36
_7_ 09.04.2016 9_34_57.gps;2784;52.53409833;106.259545;2784;2.63;6.66;36
_7_ 09.04.2016 9_34_57.gps;2831;52.53413833;106.2596567;2831;2.63;6.72;36
_7_ 09.04.2016 9_34_57.gps;2890;52.53417833;106.25977;2890;2.63;6.8;37
_7_ 09.04.2016 9_34_57.gps;2964;52.53422;106.2598817;2964;2.66;6.77;36
_7_ 09.04.2016 9_34_57.gps;3004;52.53426;106.2599967;3004;2.63;6.61;35
_7_ 09.04.2016 9_34_57.gps;3044;52.534295;106.260115;3044;2.61;6.86;38
_7_ 09.04.2016 9_34_57.gps;3086;52.53432667;106.260235;3086;2.63;6.61;35
_7_ 09.04.2016 9_34_57.gps;3142;52.53436333;106.2603483;3142;2.66;6.83;37
_7_ 09.04.2016 9_34_57.gps;3215;52.53440333;106.2604633;3215;2.61;6.66;36
_7_ 09.04.2016 9_34_57.gps;3255;52.53444;106.26058;3255;2.83;6.88;36
_7_ 09.04.2016 9_34_57.gps;3294;52.53448;106.2606967;3294;2.63;6.94;38
_7_ 09.04.2016 9_34_57.gps;3339;52.53451667;106.260815;3339;2.58;6.55;35
_7_ 09.04.2016 9_34_57.gps;3384;52.53455333;106.260935;3384;2.66;6.83;37
_7_ 09.04.2016 9_34_57.gps;3457;52.53459;106.261055;3457;2.63;6.41;34
_7_ 09.04.2016 9_34_57.gps;3498;52.53462833;106.261175;3498;2.63;6.8;37
_7_ 09.04.2016 9_34_57.gps;3536;52.53466833;106.2612933;3536;2.94;6.83;35
_7_ 09.04.2016 9_34_57.gps;3588;52.53470667;106.26141;3588;2.61;6.63;36
_7_ 09.04.2016 9_34_57.gps;3639;52.53474833;106.2615267;3639;2.66;6.19;31
_7_ 09.04.2016 9_34_57.gps;3712;52.53479167;106.26164;3712;2.66;6.88;37
_7_ 09.04.2016 9_34_57.gps;3752;52.53483333;106.261755;3752;2.94;6.58;32
_7_ 09.04.2016 9_34_57.gps;3794;52.534875;106.2618717;3794;2.94;6.75;34
_7_ 09.04.2016 9_34_57.gps;3838;52.534915;106.26199;3838;2.63;6.72;36
_7_ 09.04.2016 9_34_57.gps;3885;52.53495333;106.2621117;3885;2.66;7.08;39
_7_ 09.04.2016 9_34_57.gps;3955;52.53499167;106.2622367;3955;2.63;6.97;39
_7_ 09.04.2016 9_34_57.gps;3994;52.53503333;106.26236;3994;2.63;6.58;35
_7_ 09.04.2016 9_34_57.gps;4034;52.53507333;106.26248;4034;2.61;7.3;42
_7_ 09.04.2016 9_34_57.gps;4087;52.535115;106.2625983;4087;2.94;8.44;49
_7_ 09.04.2016 9_34_57.gps;4132;52.53515667;106.2627183;4132;2.63;7;39
_7_ 09.04.2016 9_34_57.gps;4206;52.53519833;106.2628417;4206;2.63;6.88;38
_7_ 09.04.2016 9_34_57.gps;4247;52.53523833;106.2629633;4247;2.55;6.8;38
_7_ 09.04.2016 9_34_57.gps;4286;52.53527667;106.263085;4286;2.66;6.77;36
_7_ 09.04.2016 9_34_57.gps;4333;52.53531667;106.2632083;4333;2.63;6.86;38
_7_ 09.04.2016 9_34_57.gps;4386;52.53535333;106.2633333;4386;2.61;7.83;46
_7_ 09.04.2016 9_34_57.gps;4458;52.53539;106.2634583;4458;2.91;6.88;35
_7_ 09.04.2016 9_34_57.gps;4496;52.53543;106.2635817;4496;2.69;6.88;37
_7_ 09.04.2016 9_34_57.gps;4537;52.53546833;106.2637033;4537;2.66;6.77;36
_7_ 09.04.2016 9_34_57.gps;4581;52.53550667;106.2638233;4581;2.86;6.83;35
_7_ 09.04.2016 9_34_57.gps;4636;52.53554667;106.2639433;4636;2.63;6.94;38
_7_ 09.04.2016 9_34_57.gps;4709;52.53558833;106.264065;4709;2.61;6.72;36
_7_ 09.04.2016 9_34_57.gps;4747;52.53563;106.2641867;4747;2.66;6.75;36
_7_ 09.04.2016 9_34_57.gps;4787;52.53567333;106.2643067;4787;2.63;6.72;36
_7_ 09.04.2016 9_34_57.gps;4834;52.535715;106.2644283;4834;2.66;6.86;37
_7_ 09.04.2016 9_34_57.gps;4878;52.53575333;106.2645467;4878;2.66;6.83;37
_7_ 09.04.2016 9_34_57.gps;4947;52.535795;106.2646683;4947;2.91;6.8;35
_7_ 09.04.2016 9_34_57.gps;4988;52.53583333;106.2647883;4988;2.63;6.38;33
_7_ 09.04.2016 9_34_57.gps;5032;52.53587;106.26491;5032;2.63;6.44;34
_7_ 09.04.2016 9_34_57.gps;5078;52.535905;106.2650333;5078;2.66;6.83;37
_7_ 09.04.2016 9_34_57.gps;5128;52.53593667;106.2651567;5128;2.63;6.41;34
_7_ 09.04.2016 9_34_57.gps;5202;52.53597167;106.2652817;5202;2.94;7.05;36
_7_ 09.04.2016 9_34_57.gps;5241;52.53600667;106.265405;5241;2.94;7;36
_7_ 09.04.2016 9_34_57.gps;5281;52.53604167;106.26553;5281;2.97;7;36
_7_ 09.04.2016 9_34_57.gps;5323;52.53607667;106.2656533;5323;2.83;7.13;38
_7_ 09.04.2016 9_34_57.gps;5381;52.536115;106.265775;5381;2.94;7.58;41
_7_ 09.04.2016 9_34_57.gps;5454;52.53615;106.2658967;5454;2.88;6.91;36
_7_ 09.04.2016 9_34_57.gps;5496;52.536185;106.2660183;5496;2.94;6.75;34
_7_ 09.04.2016 9_34_57.gps;5536;52.536225;106.2661383;5536;2.66;6.72;36
_7_ 09.04.2016 9_34_57.gps;5579;52.536265;106.2662583;5579;2.66;6.8;37
_7_ 09.04.2016 9_34_57.gps;5634;52.53630833;106.2663817;5634;2.61;6.91;38
_7_ 09.04.2016 9_34_57.gps;5704;52.53634667;106.266505;5704;2.66;6.8;37
_7_ 09.04.2016 9_34_57.gps;5745;52.53638667;106.2666267;5745;2.66;6.33;33
_7_ 09.04.2016 9_34_57.gps;5784;52.53642833;106.2667483;5784;2.66;6.77;36
_7_ 09.04.2016 9_34_57.gps;5825;52.53647167;106.26687;5825;2.83;6.61;34
_7_ 09.04.2016 9_34_57.gps;5879;52.53651667;106.2669933;5879;2.66;6.8;37
_7_ 09.04.2016 9_34_57.gps;5950;52.53656;106.267115;5950;2.63;6.77;37
_7_ 09.04.2016 9_34_57.gps;5990;52.53660333;106.267235;5990;2.69;6.58;35
_7_ 09.04.2016 9_34_57.gps;6032;52.53664833;106.267355;6032;2.94;6.97;36
_7_ 09.04.2016 9_34_57.gps;6071;52.53669167;106.2674817;6071;2.69;6.83;37
_7_ 09.04.2016 9_34_57.gps;6122;52.53673333;106.2676067;6122;2.72;6.97;38
_7_ 09.04.2016 9_34_57.gps;6193;52.53677667;106.2677317;6193;2.61;6.66;36
_7_ 09.04.2016 9_34_57.gps;6233;52.53682;106.267855;6233;2.63;7;39
_7_ 09.04.2016 9_34_57.gps;6274;52.536865;106.26798;6274;2.97;7.08;36
_7_ 09.04.2016 9_34_57.gps;6321;52.53690667;106.268105;6321;2.94;6.94;36
_7_ 09.04.2016 9_34_57.gps;6374;52.53695;106.26823;6374;2.97;6.63;32
_7_ 09.04.2016 9_34_57.gps;6447;52.53699667;106.268355;6447;2.63;6.58;35
_7_ 09.04.2016 9_34_57.gps;6485;52.53704167;106.26848;6485;2.97;6.58;32
_7_ 09.04.2016 9_34_57.gps;6525;52.53708333;106.2686033;6525;2.63;6.63;36
_7_ 09.04.2016 9_34_57.gps;6564;52.53712667;106.2687267;6564;2.63;6.69;36
_7_ 09.04.2016 9_34_57.gps;6613;52.53717167;106.268855;6613;2.94;6.72;34
_7_ 09.04.2016 9_34_57.gps;6686;52.53721333;106.2689817;6686;2.63;6.75;37
_7_ 09.04.2016 9_34_57.gps;6725;52.537255;106.26911;6725;2.66;6.66;36
_7_ 09.04.2016 9_34_57.gps;6768;52.53729667;106.26924;6768;2.55;6.75;37
_7_ 09.04.2016 9_34_57.gps;6813;52.53733833;106.2693683;6813;2.61;6.88;38
_7_ 09.04.2016 9_34_57.gps;6859;52.53738167;106.269495;6859;2.72;7;38
_7_ 09.04.2016 9_34_57.gps;6932;52.53742667;106.2696183;6932;2.86;6.83;35
_7_ 09.04.2016 9_34_57.gps;6972;52.53747333;106.2697417;6972;2.66;6.66;36
_7_ 09.04.2016 9_34_57.gps;7012;52.53751833;106.269865;7012;2.66;6.86;37
_7_ 09.04.2016 9_34_57.gps;7058;52.53756333;106.2699867;7058;2.66;6.88;37
_7_ 09.04.2016 9_34_57.gps;7111;52.53760667;106.2701067;7111;2.63;6.58;35
_7_ 09.04.2016 9_34_57.gps;7187;52.53765;106.2702267;7187;2.63;6.75;37
_7_ 09.04.2016 9_34_57.gps;7227;52.53769333;106.2703467;7227;2.91;6.75;34
_7_ 09.04.2016 9_34_57.gps;7267;52.53773667;106.2704683;7267;2.66;6.77;36
_7_ 09.04.2016 9_34_57.gps;7309;52.53778167;106.27059;7309;2.63;6.33;33
_7_ 09.04.2016 9_34_57.gps;7366;52.53782333;106.2707117;7366;2.69;7;38
_7_ 09.04.2016 9_34_57.gps;7441;52.53786667;106.270835;7441;2.66;7.38;42
_7_ 09.04.2016 9_34_57.gps;7482;52.53791;106.270955;7482;2.72;6.8;36
_7_ 09.04.2016 9_34_57.gps;7522;52.53795333;106.2710767;7522;2.86;6.86;36
_7_ 09.04.2016 9_34_57.gps;7562;52.53799833;106.2711967;7562;2.66;6.77;36
_7_ 09.04.2016 9_34_57.gps;7615;52.53804333;106.2713167;7615;2.63;6.72;36
_7_ 09.04.2016 9_34_57.gps;7690;52.53809;106.271435;7690;2.83;6.52;33
_7_ 09.04.2016 9_34_57.gps;7730;52.53813833;106.2715517;7730;2.72;6.75;36
_7_ 09.04.2016 9_34_57.gps;7770;52.538185;106.2716683;7770;2.83;6.69;34
_7_ 09.04.2016 9_34_57.gps;7817;52.53823167;106.2717833;7817;2.66;6.8;37
_7_ 09.04.2016 9_34_57.gps;7862;52.53827833;106.2719017;7862;2.66;6.83;37
_7_ 09.04.2016 9_34_57.gps;7935;52.538325;106.2720217;7935;2.66;6.72;36
_7_ 09.04.2016 9_34_57.gps;7975;52.53837167;106.2721417;7975;2.58;6.77;37
_7_ 09.04.2016 9_34_57.gps;8014;52.53841667;106.2722583;8014;2.61;6.97;39
_7_ 09.04.2016 9_34_57.gps;8066;52.538465;106.2723783;8066;2.61;6.58;35
_7_ 09.04.2016 9_34_57.gps;8113;52.53851167;106.2725;8113;2.66;6.8;37
_7_ 09.04.2016 9_34_57.gps;8184;52.538555;106.2726217;8184;2.63;6.8;37
_7_ 09.04.2016 9_34_57.gps;8224;52.53859833;106.2727417;8224;2.63;6.75;37
_7_ 09.04.2016 9_34_57.gps;8263;52.53864;106.2728667;8263;2.66;6.72;36
_7_ 09.04.2016 9_34_57.gps;8308;52.53868167;106.272995;8308;2.91;6.63;33
_7_ 09.04.2016 9_34_57.gps;8351;52.53872333;106.2731183;8351;2.75;6.83;36
_7_ 09.04.2016 9_34_57.gps;8425;52.53876833;106.27324;8425;2.66;7.02;39
_7_ 09.04.2016 9_34_57.gps;8467;52.53881167;106.2733633;8467;2.86;6.97;36
_7_ 09.04.2016 9_34_57.gps;8506;52.53885333;106.273485;8506;2.63;6.63;36
_7_ 09.04.2016 9_34_57.gps;8558;52.53889667;106.2736083;8558;2.86;7;37
_7_ 09.04.2016 9_34_57.gps;8606;52.53894;106.2737317;8606;2.97;6.77;34
_7_ 09.04.2016 9_34_57.gps;8680;52.53898167;106.2738567;8680;2.66;7.02;39
_7_ 09.04.2016 9_34_57.gps;8719;52.53903333;106.273975;8719;2.61;6.86;38
_7_ 09.04.2016 9_34_57.gps;8759;52.53908;106.2740933;8759;2.61;6.88;38
_7_ 09.04.2016 9_34_57.gps;8805;52.53912667;106.2742133;8805;2.83;6.75;35
_7_ 09.04.2016 9_34_57.gps;8849;52.539175;106.274335;8849;2.86;7.11;38
_7_ 09.04.2016 9_34_57.gps;8925;52.53922333;106.2744583;8925;2.58;6.72;37
_7_ 09.04.2016 9_34_57.gps;8965;52.53927;106.2745817;8965;2.58;6.5;35
_7_ 09.04.2016 9_34_57.gps;9005;52.53931667;106.274705;9005;2.63;6.63;36
_7_ 09.04.2016 9_34_57.gps;9058;52.53936;106.2748283;9058;2.63;6.69;36
_7_ 09.04.2016 9_34_57.gps;9103;52.53940333;106.2749517;9103;2.63;6.72;36
_7_ 09.04.2016 9_34_57.gps;9178;52.53945;106.2750767;9178;2.66;6.77;36
_7_ 09.04.2016 9_34_57.gps;9217;52.5395;106.2752;9217;2.66;6.69;36
_7_ 09.04.2016 9_34_57.gps;9258;52.53954667;106.275325;9258;2.66;6.83;37
_7_ 09.04.2016 9_34_57.gps;9303;52.53959167;106.27545;9303;2.66;6.77;36
_7_ 09.04.2016 9_34_57.gps;9357;52.53964;106.2755767;9357;2.66;6.83;37
_7_ 09.04.2016 9_34_57.gps;9430;52.53969;106.2757033;9430;2.97;7.16;37
_7_ 09.04.2016 9_34_57.gps;9470;52.53974;106.27583;9470;2.94;6.86;35
_7_ 09.04.2016 9_34_57.gps;9512;52.53978833;106.2759567;9512;2.61;6.86;38
_7_ 09.04.2016 9_34_57.gps;9551;52.53983667;106.276085;9551;2.66;6.86;37
_7_ 09.04.2016 9_34_57.gps;9599;52.53988167;106.2762133;9599;2.77;6.88;36
_7_ 09.04.2016 9_34_57.gps;9670;52.53992833;106.2763433;9670;2.66;6.88;37
_7_ 09.04.2016 9_34_57.gps;9711;52.539975;106.2764733;9711;2.69;6.94;38
_7_ 09.04.2016 9_34_57.gps;9750;52.54002167;106.2766017;9750;2.94;7.11;37
_7_ 09.04.2016 9_34_57.gps;9796;52.54006667;106.27673;9796;2.72;6.77;36
_7_ 09.04.2016 9_34_57.gps;9841;52.54011;106.2768617;9841;2.66;6.97;38
_7_ 09.04.2016 9_34_57.gps;9915;52.54015667;106.2769917;9915;2.75;7;38
_7_ 09.04.2016 9_34_57.gps;9955;52.540205;106.2771217;9955;2.61;6.72;36
_7_ 09.04.2016 9_34_57.gps;9998;52.54025333;106.2772467;9998;2.63;6.91;38
_7_ 09.04.2016 9_34_57.gps;10040;52.54030167;106.27737;10040;2.66;6.69;36
_7_ 09.04.2016 9_34_57.gps;10097;52.54035;106.2774933;10097;2.94;6.83;35
_7_ 09.04.2016 9_34_57.gps;10170;52.540395;106.2776183;10170;2.97;5.94;26
_7_ 09.04.2016 9_34_57.gps;10209;52.54044333;106.2777433;10209;2.58;6.55;35
_7_ 09.04.2016 9_34_57.gps;10250;52.54049333;106.27787;10250;2.63;7.16;40
_7_ 09.04.2016 9_34_57.gps;10289;52.54054333;106.2779967;10289;2.58;6.63;36
_7_ 09.04.2016 9_34_57.gps;10343;52.54058833;106.2781217;10343;2.63;7;39
